title,link,published,description
A Retirement Community Prepared for a Hurricane. Tornadoes Came Instead.,https://www.nytimes.com/2024/10/11/us/hurricane-milton-tornado-florida-deaths.html,"Sat, 12 Oct 2024 01:43:00 +0000","Hurricane Milton’s death toll was highest far from the coast where it made landfall, in a retirement community where few were braced for destructive tornadoes."
Hurricanes Amplify Insurance Crisis in Riskiest Areas,https://www.nytimes.com/2024/10/12/business/insurance-hurricane-milton-helene.html,"Sat, 12 Oct 2024 09:03:56 +0000","After Helene and Milton, some small Florida companies risk bankruptcy. Larger ones will be in the hot seat with lawmakers and consumer groups."
Secret Documents Show Hamas Tried to Persuade Iran to Join Its Oct. 7 Attack,https://www.nytimes.com/2024/10/12/world/middleeast/hamas-israel-war.html,"Sat, 12 Oct 2024 14:00:19 +0000",The Times reviewed the minutes of 10 meetings among Hamas’s top leaders. The records show the militant group avoided several escalations since 2021 to falsely imply it had been deterred — while seeking Iranian support for a major attack.
"Israeli Strikes on Northern Gaza Kill at Least 20, Aid Workers Say",https://www.nytimes.com/2024/10/12/world/middleeast/israel-gaza-lebanon-attacks.html,"Sat, 12 Oct 2024 14:28:17 +0000","Israel’s military said it was “operating with great force” against Hamas and allied groups and issued new evacuation orders, as it also continued its campaign in Lebanon."
Is Israel’s Invasion of Lebanon Legal? Here’s What International Law Says.,https://www.nytimes.com/2024/10/12/world/middleeast/israel-lebanon-invasion-international-law.html,"Sat, 12 Oct 2024 04:01:33 +0000","Explaining the issues of sovereignty, self-defense and humanitarian safeguards."
China Vows to Unleash More Borrowing to Spur Economy and Strengthen Banks,https://www.nytimes.com/2024/10/11/business/china-economy-finance-minister.html,"Sat, 12 Oct 2024 04:56:46 +0000",The finance minister said Beijing would sell bonds to supplement spending and help banks but did not detail how much.
Twitter Banned Them. What Happened When Elon Musk Reinstated Them?,https://www.nytimes.com/2024/10/12/technology/x-misinformation-social-media.html,"Sat, 12 Oct 2024 09:01:04 +0000",Many users who were reinstated by X have continued to share the kinds of false narratives and conspiracies that once got them suspended.
The Eric Adams Administration Is in Crisis. Who’s Running NYC?,https://www.nytimes.com/2024/10/12/nyregion/eric-adams-administration.html,"Sat, 12 Oct 2024 07:00:18 +0000",Mayor Eric Adams is relying on a group of respected civil servants to run the city and a trio of advisers to salvage his political career. Some say it’s too late.
Mayor Adams’s Rivals Reveal Fund-Raising Totals. Mr. Adams? Who Knows.,https://www.nytimes.com/2024/10/11/nyregion/mayor-adams-election-fund-raising.html,"Sat, 12 Oct 2024 13:13:47 +0000","With Mayor Eric Adams’s future in flux as he faces federal bribery charges, his challengers prepare for the possibility of an election before the June primary."
Rise of the Dragons: Fire-Breathing Drones Duel in Ukraine,https://www.nytimes.com/2024/10/12/world/europe/ukraine-russia-dragon-drones.html,"Sat, 12 Oct 2024 04:01:20 +0000","Drones are getting another new twist: Soldiers attach canisters to them to create weapons capable of spitting out molten metal that burns at 4,400 degrees."
Where Did Modern Love Come From?,https://www.nytimes.com/2024/10/11/style/modern-love-origin.html,"Fri, 11 Oct 2024 13:53:45 +0000",The column’s founding editor and the former Styles editor discuss the origin of Modern Love (which wasn’t originally going to be called Modern Love).
This Election Will Need More Heroes,https://www.nytimes.com/2024/10/12/opinion/election-2024-voter-suppression.html,"Sat, 12 Oct 2024 11:00:17 +0000",Honorable public servants of both parties upheld democracy after the 2020 election. America is counting on them again to do their duty.
Where Is the Fierce Urgency of Beating Trump?,https://www.nytimes.com/2024/10/12/opinion/trump-harris-election.html,"Sat, 12 Oct 2024 11:00:26 +0000",The vice president needs to pull out all the stops to get out of her stall.
"For Trump and Harris, the Media Future Is Now",https://www.nytimes.com/2024/10/12/opinion/harris-trump-interviews.html,"Sat, 12 Oct 2024 11:00:32 +0000","Who are these people, and why are they interviewing presidential candidates?"
What if Trump Wins Like This?,https://www.nytimes.com/2024/10/12/opinion/trump-second-term.html,"Sat, 12 Oct 2024 11:00:16 +0000",The way he is now running is the best window we have into what kind of president he will be in a second term.
Love Lessons,https://www.nytimes.com/2024/10/12/briefing/love-lessons.html,"Sat, 12 Oct 2024 10:13:00 +0000",The editor of the long-running Modern Love column reflects on two decades of working with people’s deeply personal stories.
"In 2024 Election Countdown, Conservative Women Women Turn to a Biblical Queen",https://www.nytimes.com/2024/10/12/us/2024-election-conservative-christian-women.html,"Sat, 12 Oct 2024 15:15:28 +0000","Alarmed by abortion and transgender rights, Christian activists are invoking the Old Testament story of Esther, the Jewish orphan who bravely saved her people."
Executives and Research Disagree About Hybrid Work. Why?,https://www.nytimes.com/2024/10/12/business/dealbook/executives-and-research-disagree-about-hybrid-work.html,"Sat, 12 Oct 2024 13:51:20 +0000",Companies like Amazon have required a return to the office five days a week despite findings showing benefits to employers that allow some remote days.
How South Korea’s Dogs Became Members of the Family,https://www.nytimes.com/2024/10/12/world/asia/south-korea-dogs-pet-popularity.html,"Sat, 12 Oct 2024 04:01:23 +0000","They have become pampered family members in South Korea, which has the world’s lowest birthrate and where much of the population lives alone."
Fitch Ratings Issues Warning About France’s Finances,https://www.nytimes.com/2024/10/12/world/europe/france-budget-austerity-fitch-ratings.html,"Sat, 12 Oct 2024 13:57:07 +0000",A rating agency’s warning about the country’s ballooning debt comes as the prime minister tries to push an austerity budget through a divided Parliament.
Stevie Wonder Live: A Night of Love and Mischief,https://www.nytimes.com/2024/10/11/arts/music/stevie-wonder-sing-your-song-as-we-fix-our-nations-broken-heart-review.html,"Fri, 11 Oct 2024 15:34:34 +0000","At 74, the singer and songwriter returns to arenas with a message of healing and understanding. He’s using trademark exuberance and joy to deliver it."
"Black Voters Drift From Democrats, Imperiling Harris’s Bid, Poll Shows",https://www.nytimes.com/2024/10/12/us/politics/poll-black-voters-harris-trump.html,"Sat, 12 Oct 2024 15:07:40 +0000","Vice President Kamala Harris is on track to win a majority of Black voters, and has brought many back to her party since taking over for President Biden. Still, a significant gap in support persists."
"Trump Leads in Arizona as Harris Holds an Edge in Pennsylvania, New Polls Show",https://www.nytimes.com/2024/10/12/us/politics/times-siena-arizona-pennsylvania-polls.html,"Sat, 12 Oct 2024 09:04:06 +0000","The latest Times/Inquirer/Siena polls found Donald Trump with a six-point advantage in Arizona, and Kamala Harris with a four-point lead in Pennsylvania."
"A Mystery Repeats: Harris Up 4 in Pennsylvania, and Trump Up 6 in Arizona",https://www.nytimes.com/2024/10/12/upshot/harris-trump-polls-election.html,"Sat, 12 Oct 2024 11:45:55 +0000",Being uncertain about our earlier poll results but finding almost the same numbers the next time around.
"Harris Releases Medical Information From White House Doctor, Daring Trump",https://www.nytimes.com/2024/10/12/us/politics/harris-medical-records-trump.html,"Sat, 12 Oct 2024 14:47:23 +0000","Vice President Kamala Harris released a letter from her doctor saying that she is in “excellent health,” as her campaign tries to capitalize on the lack of health information shared by her rival."
A Retirement Community Prepared for a Hurricane. Tornadoes Came Instead.,https://www.nytimes.com/2024/10/11/us/hurricane-milton-tornado-florida-deaths.html,"Sat, 12 Oct 2024 01:43:00 +0000","Hurricane Milton’s death toll was highest far from the coast where it made landfall, in a retirement community where few were braced for destructive tornadoes."
Hurricanes Amplify Insurance Crisis in Riskiest Areas,https://www.nytimes.com/2024/10/12/business/insurance-hurricane-milton-helene.html,"Sat, 12 Oct 2024 09:03:56 +0000","After Helene and Milton, some small Florida companies risk bankruptcy. Larger ones will be in the hot seat with lawmakers and consumer groups."
Secret Documents Show Hamas Tried to Persuade Iran to Join Its Oct. 7 Attack,https://www.nytimes.com/2024/10/12/world/middleeast/hamas-israel-war.html,"Sat, 12 Oct 2024 14:00:19 +0000",The Times reviewed the minutes of 10 meetings among Hamas’s top leaders. The records show the militant group avoided several escalations since 2021 to falsely imply it had been deterred — while seeking Iranian support for a major attack.
"Israeli Strikes on Northern Gaza Kill at Least 20, Aid Workers Say",https://www.nytimes.com/2024/10/12/world/middleeast/israel-gaza-lebanon-attacks.html,"Sat, 12 Oct 2024 14:28:17 +0000","Israel’s military said it was “operating with great force” against Hamas and allied groups and issued new evacuation orders, as it also continued its campaign in Lebanon."
Is Israel’s Invasion of Lebanon Legal? Here’s What International Law Says.,https://www.nytimes.com/2024/10/12/world/middleeast/israel-lebanon-invasion-international-law.html,"Sat, 12 Oct 2024 04:01:33 +0000","Explaining the issues of sovereignty, self-defense and humanitarian safeguards."
China Vows to Unleash More Borrowing to Spur Economy and Strengthen Banks,https://www.nytimes.com/2024/10/11/business/china-economy-finance-minister.html,"Sat, 12 Oct 2024 04:56:46 +0000",The finance minister said Beijing would sell bonds to supplement spending and help banks but did not detail how much.
Twitter Banned Them. What Happened When Elon Musk Reinstated Them?,https://www.nytimes.com/2024/10/12/technology/x-misinformation-social-media.html,"Sat, 12 Oct 2024 09:01:04 +0000",Many users who were reinstated by X have continued to share the kinds of false narratives and conspiracies that once got them suspended.
The Eric Adams Administration Is in Crisis. Who’s Running NYC?,https://www.nytimes.com/2024/10/12/nyregion/eric-adams-administration.html,"Sat, 12 Oct 2024 07:00:18 +0000",Mayor Eric Adams is relying on a group of respected civil servants to run the city and a trio of advisers to salvage his political career. Some say it’s too late.
Mayor Adams’s Rivals Reveal Fund-Raising Totals. Mr. Adams? Who Knows.,https://www.nytimes.com/2024/10/11/nyregion/mayor-adams-election-fund-raising.html,"Sat, 12 Oct 2024 13:13:47 +0000","With Mayor Eric Adams’s future in flux as he faces federal bribery charges, his challengers prepare for the possibility of an election before the June primary."
Rise of the Dragons: Fire-Breathing Drones Duel in Ukraine,https://www.nytimes.com/2024/10/12/world/europe/ukraine-russia-dragon-drones.html,"Sat, 12 Oct 2024 04:01:20 +0000","Drones are getting another new twist: Soldiers attach canisters to them to create weapons capable of spitting out molten metal that burns at 4,400 degrees."
Where Did Modern Love Come From?,https://www.nytimes.com/2024/10/11/style/modern-love-origin.html,"Fri, 11 Oct 2024 13:53:45 +0000",The column’s founding editor and the former Styles editor discuss the origin of Modern Love (which wasn’t originally going to be called Modern Love).
This Election Will Need More Heroes,https://www.nytimes.com/2024/10/12/opinion/election-2024-voter-suppression.html,"Sat, 12 Oct 2024 11:00:17 +0000",Honorable public servants of both parties upheld democracy after the 2020 election. America is counting on them again to do their duty.
Where Is the Fierce Urgency of Beating Trump?,https://www.nytimes.com/2024/10/12/opinion/trump-harris-election.html,"Sat, 12 Oct 2024 11:00:26 +0000",The vice president needs to pull out all the stops to get out of her stall.
"For Trump and Harris, the Media Future Is Now",https://www.nytimes.com/2024/10/12/opinion/harris-trump-interviews.html,"Sat, 12 Oct 2024 11:00:32 +0000","Who are these people, and why are they interviewing presidential candidates?"
What if Trump Wins Like This?,https://www.nytimes.com/2024/10/12/opinion/trump-second-term.html,"Sat, 12 Oct 2024 11:00:16 +0000",The way he is now running is the best window we have into what kind of president he will be in a second term.
Love Lessons,https://www.nytimes.com/2024/10/12/briefing/love-lessons.html,"Sat, 12 Oct 2024 10:13:00 +0000",The editor of the long-running Modern Love column reflects on two decades of working with people’s deeply personal stories.
"In 2024 Election Countdown, Conservative Women Women Turn to a Biblical Queen",https://www.nytimes.com/2024/10/12/us/2024-election-conservative-christian-women.html,"Sat, 12 Oct 2024 15:15:28 +0000","Alarmed by abortion and transgender rights, Christian activists are invoking the Old Testament story of Esther, the Jewish orphan who bravely saved her people."
Executives and Research Disagree About Hybrid Work. Why?,https://www.nytimes.com/2024/10/12/business/dealbook/executives-and-research-disagree-about-hybrid-work.html,"Sat, 12 Oct 2024 13:51:20 +0000",Companies like Amazon have required a return to the office five days a week despite findings showing benefits to employers that allow some remote days.
How South Korea’s Dogs Became Members of the Family,https://www.nytimes.com/2024/10/12/world/asia/south-korea-dogs-pet-popularity.html,"Sat, 12 Oct 2024 04:01:23 +0000","They have become pampered family members in South Korea, which has the world’s lowest birthrate and where much of the population lives alone."
Fitch Ratings Issues Warning About France’s Finances,https://www.nytimes.com/2024/10/12/world/europe/france-budget-austerity-fitch-ratings.html,"Sat, 12 Oct 2024 13:57:07 +0000",A rating agency’s warning about the country’s ballooning debt comes as the prime minister tries to push an austerity budget through a divided Parliament.
Stevie Wonder Live: A Night of Love and Mischief,https://www.nytimes.com/2024/10/11/arts/music/stevie-wonder-sing-your-song-as-we-fix-our-nations-broken-heart-review.html,"Fri, 11 Oct 2024 15:34:34 +0000","At 74, the singer and songwriter returns to arenas with a message of healing and understanding. He’s using trademark exuberance and joy to deliver it."
"Black Voters Drift From Democrats, Imperiling Harris’s Bid, Poll Shows",https://www.nytimes.com/2024/10/12/us/politics/poll-black-voters-harris-trump.html,"Sat, 12 Oct 2024 15:07:40 +0000","Vice President Kamala Harris is on track to win a majority of Black voters, and has brought many back to her party since taking over for President Biden. Still, a significant gap in support persists."
"Trump Leads in Arizona as Harris Holds an Edge in Pennsylvania, New Polls Show",https://www.nytimes.com/2024/10/12/us/politics/times-siena-arizona-pennsylvania-polls.html,"Sat, 12 Oct 2024 09:04:06 +0000","The latest Times/Inquirer/Siena polls found Donald Trump with a six-point advantage in Arizona, and Kamala Harris with a four-point lead in Pennsylvania."
"A Mystery Repeats: Harris Up 4 in Pennsylvania, and Trump Up 6 in Arizona",https://www.nytimes.com/2024/10/12/upshot/harris-trump-polls-election.html,"Sat, 12 Oct 2024 11:45:55 +0000",Being uncertain about our earlier poll results but finding almost the same numbers the next time around.
"Harris Releases Medical Information From White House Doctor, Daring Trump",https://www.nytimes.com/2024/10/12/us/politics/harris-medical-records-trump.html,"Sat, 12 Oct 2024 14:47:23 +0000","Vice President Kamala Harris released a letter from her doctor saying that she is in “excellent health,” as her campaign tries to capitalize on the lack of health information shared by her rival."
A Retirement Community Prepared for a Hurricane. Tornadoes Came Instead.,https://www.nytimes.com/2024/10/11/us/hurricane-milton-tornado-florida-deaths.html,"Sat, 12 Oct 2024 01:43:00 +0000","Hurricane Milton’s death toll was highest far from the coast where it made landfall, in a retirement community where few were braced for destructive tornadoes."
Hurricanes Amplify Insurance Crisis in Riskiest Areas,https://www.nytimes.com/2024/10/12/business/insurance-hurricane-milton-helene.html,"Sat, 12 Oct 2024 09:03:56 +0000","After Helene and Milton, some small Florida companies risk bankruptcy. Larger ones will be in the hot seat with lawmakers and consumer groups."
Secret Documents Show Hamas Tried to Persuade Iran to Join Its Oct. 7 Attack,https://www.nytimes.com/2024/10/12/world/middleeast/hamas-israel-war.html,"Sat, 12 Oct 2024 14:00:19 +0000",The Times reviewed the minutes of 10 meetings among Hamas’s top leaders. The records show the militant group avoided several escalations since 2021 to falsely imply it had been deterred — while seeking Iranian support for a major attack.
"Israeli Strikes on Northern Gaza Kill at Least 20, Aid Workers Say",https://www.nytimes.com/2024/10/12/world/middleeast/israel-gaza-lebanon-attacks.html,"Sat, 12 Oct 2024 14:28:17 +0000","Israel’s military said it was “operating with great force” against Hamas and allied groups and issued new evacuation orders, as it also continued its campaign in Lebanon."
Is Israel’s Invasion of Lebanon Legal? Here’s What International Law Says.,https://www.nytimes.com/2024/10/12/world/middleeast/israel-lebanon-invasion-international-law.html,"Sat, 12 Oct 2024 04:01:33 +0000","Explaining the issues of sovereignty, self-defense and humanitarian safeguards."
China Vows to Unleash More Borrowing to Spur Economy and Strengthen Banks,https://www.nytimes.com/2024/10/11/business/china-economy-finance-minister.html,"Sat, 12 Oct 2024 04:56:46 +0000",The finance minister said Beijing would sell bonds to supplement spending and help banks but did not detail how much.
Twitter Banned Them. What Happened When Elon Musk Reinstated Them?,https://www.nytimes.com/2024/10/12/technology/x-misinformation-social-media.html,"Sat, 12 Oct 2024 09:01:04 +0000",Many users who were reinstated by X have continued to share the kinds of false narratives and conspiracies that once got them suspended.
The Eric Adams Administration Is in Crisis. Who’s Running NYC?,https://www.nytimes.com/2024/10/12/nyregion/eric-adams-administration.html,"Sat, 12 Oct 2024 07:00:18 +0000",Mayor Eric Adams is relying on a group of respected civil servants to run the city and a trio of advisers to salvage his political career. Some say it’s too late.
Mayor Adams’s Rivals Reveal Fund-Raising Totals. Mr. Adams? Who Knows.,https://www.nytimes.com/2024/10/11/nyregion/mayor-adams-election-fund-raising.html,"Sat, 12 Oct 2024 13:13:47 +0000","With Mayor Eric Adams’s future in flux as he faces federal bribery charges, his challengers prepare for the possibility of an election before the June primary."
Rise of the Dragons: Fire-Breathing Drones Duel in Ukraine,https://www.nytimes.com/2024/10/12/world/europe/ukraine-russia-dragon-drones.html,"Sat, 12 Oct 2024 04:01:20 +0000","Drones are getting another new twist: Soldiers attach canisters to them to create weapons capable of spitting out molten metal that burns at 4,400 degrees."
Where Did Modern Love Come From?,https://www.nytimes.com/2024/10/11/style/modern-love-origin.html,"Fri, 11 Oct 2024 13:53:45 +0000",The column’s founding editor and the former Styles editor discuss the origin of Modern Love (which wasn’t originally going to be called Modern Love).
This Election Will Need More Heroes,https://www.nytimes.com/2024/10/12/opinion/election-2024-voter-suppression.html,"Sat, 12 Oct 2024 11:00:17 +0000",Honorable public servants of both parties upheld democracy after the 2020 election. America is counting on them again to do their duty.
Where Is the Fierce Urgency of Beating Trump?,https://www.nytimes.com/2024/10/12/opinion/trump-harris-election.html,"Sat, 12 Oct 2024 11:00:26 +0000",The vice president needs to pull out all the stops to get out of her stall.
"For Trump and Harris, the Media Future Is Now",https://www.nytimes.com/2024/10/12/opinion/harris-trump-interviews.html,"Sat, 12 Oct 2024 11:00:32 +0000","Who are these people, and why are they interviewing presidential candidates?"
What if Trump Wins Like This?,https://www.nytimes.com/2024/10/12/opinion/trump-second-term.html,"Sat, 12 Oct 2024 11:00:16 +0000",The way he is now running is the best window we have into what kind of president he will be in a second term.
Love Lessons,https://www.nytimes.com/2024/10/12/briefing/love-lessons.html,"Sat, 12 Oct 2024 10:13:00 +0000",The editor of the long-running Modern Love column reflects on two decades of working with people’s deeply personal stories.
"In 2024 Election Countdown, Conservative Women Women Turn to a Biblical Queen",https://www.nytimes.com/2024/10/12/us/2024-election-conservative-christian-women.html,"Sat, 12 Oct 2024 15:15:28 +0000","Alarmed by abortion and transgender rights, Christian activists are invoking the Old Testament story of Esther, the Jewish orphan who bravely saved her people."
Executives and Research Disagree About Hybrid Work. Why?,https://www.nytimes.com/2024/10/12/business/dealbook/executives-and-research-disagree-about-hybrid-work.html,"Sat, 12 Oct 2024 13:51:20 +0000",Companies like Amazon have required a return to the office five days a week despite findings showing benefits to employers that allow some remote days.
How South Korea’s Dogs Became Members of the Family,https://www.nytimes.com/2024/10/12/world/asia/south-korea-dogs-pet-popularity.html,"Sat, 12 Oct 2024 04:01:23 +0000","They have become pampered family members in South Korea, which has the world’s lowest birthrate and where much of the population lives alone."
Fitch Ratings Issues Warning About France’s Finances,https://www.nytimes.com/2024/10/12/world/europe/france-budget-austerity-fitch-ratings.html,"Sat, 12 Oct 2024 13:57:07 +0000",A rating agency’s warning about the country’s ballooning debt comes as the prime minister tries to push an austerity budget through a divided Parliament.
Stevie Wonder Live: A Night of Love and Mischief,https://www.nytimes.com/2024/10/11/arts/music/stevie-wonder-sing-your-song-as-we-fix-our-nations-broken-heart-review.html,"Fri, 11 Oct 2024 15:34:34 +0000","At 74, the singer and songwriter returns to arenas with a message of healing and understanding. He’s using trademark exuberance and joy to deliver it."
"Black Voters Drift From Democrats, Imperiling Harris’s Bid, Poll Shows",https://www.nytimes.com/2024/10/12/us/politics/poll-black-voters-harris-trump.html,"Sat, 12 Oct 2024 15:07:40 +0000","Vice President Kamala Harris is on track to win a majority of Black voters, and has brought many back to her party since taking over for President Biden. Still, a significant gap in support persists."
"Trump Leads in Arizona as Harris Holds an Edge in Pennsylvania, New Polls Show",https://www.nytimes.com/2024/10/12/us/politics/times-siena-arizona-pennsylvania-polls.html,"Sat, 12 Oct 2024 09:04:06 +0000","The latest Times/Inquirer/Siena polls found Donald Trump with a six-point advantage in Arizona, and Kamala Harris with a four-point lead in Pennsylvania."
"A Mystery Repeats: Harris Up 4 in Pennsylvania, and Trump Up 6 in Arizona",https://www.nytimes.com/2024/10/12/upshot/harris-trump-polls-election.html,"Sat, 12 Oct 2024 11:45:55 +0000",Being uncertain about our earlier poll results but finding almost the same numbers the next time around.
"Harris Releases Medical Information From White House Doctor, Daring Trump",https://www.nytimes.com/2024/10/12/us/politics/harris-medical-records-trump.html,"Sat, 12 Oct 2024 14:47:23 +0000","Vice President Kamala Harris released a letter from her doctor saying that she is in “excellent health,” as her campaign tries to capitalize on the lack of health information shared by her rival."
A Retirement Community Prepared for a Hurricane. Tornadoes Came Instead.,https://www.nytimes.com/2024/10/11/us/hurricane-milton-tornado-florida-deaths.html,"Sat, 12 Oct 2024 01:43:00 +0000","Hurricane Milton’s death toll was highest far from the coast where it made landfall, in a retirement community where few were braced for destructive tornadoes."
Hurricanes Amplify Insurance Crisis in Riskiest Areas,https://www.nytimes.com/2024/10/12/business/insurance-hurricane-milton-helene.html,"Sat, 12 Oct 2024 09:03:56 +0000","After Helene and Milton, some small Florida companies risk bankruptcy. Larger ones will be in the hot seat with lawmakers and consumer groups."
Secret Documents Show Hamas Tried to Persuade Iran to Join Its Oct. 7 Attack,https://www.nytimes.com/2024/10/12/world/middleeast/hamas-israel-war.html,"Sat, 12 Oct 2024 14:00:19 +0000",The Times reviewed the minutes of 10 meetings among Hamas’s top leaders. The records show the militant group avoided several escalations since 2021 to falsely imply it had been deterred — while seeking Iranian support for a major attack.
"Israeli Strikes on Northern Gaza Kill at Least 20, Aid Workers Say",https://www.nytimes.com/2024/10/12/world/middleeast/israel-gaza-lebanon-attacks.html,"Sat, 12 Oct 2024 14:28:17 +0000","Israel’s military said it was “operating with great force” against Hamas and allied groups and issued new evacuation orders, as it also continued its campaign in Lebanon."
Is Israel’s Invasion of Lebanon Legal? Here’s What International Law Says.,https://www.nytimes.com/2024/10/12/world/middleeast/israel-lebanon-invasion-international-law.html,"Sat, 12 Oct 2024 04:01:33 +0000","Explaining the issues of sovereignty, self-defense and humanitarian safeguards."
China Vows to Unleash More Borrowing to Spur Economy and Strengthen Banks,https://www.nytimes.com/2024/10/11/business/china-economy-finance-minister.html,"Sat, 12 Oct 2024 04:56:46 +0000",The finance minister said Beijing would sell bonds to supplement spending and help banks but did not detail how much.
Twitter Banned Them. What Happened When Elon Musk Reinstated Them?,https://www.nytimes.com/2024/10/12/technology/x-misinformation-social-media.html,"Sat, 12 Oct 2024 09:01:04 +0000",Many users who were reinstated by X have continued to share the kinds of false narratives and conspiracies that once got them suspended.
The Eric Adams Administration Is in Crisis. Who’s Running NYC?,https://www.nytimes.com/2024/10/12/nyregion/eric-adams-administration.html,"Sat, 12 Oct 2024 07:00:18 +0000",Mayor Eric Adams is relying on a group of respected civil servants to run the city and a trio of advisers to salvage his political career. Some say it’s too late.
Mayor Adams’s Rivals Reveal Fund-Raising Totals. Mr. Adams? Who Knows.,https://www.nytimes.com/2024/10/11/nyregion/mayor-adams-election-fund-raising.html,"Sat, 12 Oct 2024 13:13:47 +0000","With Mayor Eric Adams’s future in flux as he faces federal bribery charges, his challengers prepare for the possibility of an election before the June primary."
Rise of the Dragons: Fire-Breathing Drones Duel in Ukraine,https://www.nytimes.com/2024/10/12/world/europe/ukraine-russia-dragon-drones.html,"Sat, 12 Oct 2024 04:01:20 +0000","Drones are getting another new twist: Soldiers attach canisters to them to create weapons capable of spitting out molten metal that burns at 4,400 degrees."
Where Did Modern Love Come From?,https://www.nytimes.com/2024/10/11/style/modern-love-origin.html,"Fri, 11 Oct 2024 13:53:45 +0000",The column’s founding editor and the former Styles editor discuss the origin of Modern Love (which wasn’t originally going to be called Modern Love).
This Election Will Need More Heroes,https://www.nytimes.com/2024/10/12/opinion/election-2024-voter-suppression.html,"Sat, 12 Oct 2024 11:00:17 +0000",Honorable public servants of both parties upheld democracy after the 2020 election. America is counting on them again to do their duty.
Where Is the Fierce Urgency of Beating Trump?,https://www.nytimes.com/2024/10/12/opinion/trump-harris-election.html,"Sat, 12 Oct 2024 11:00:26 +0000",The vice president needs to pull out all the stops to get out of her stall.
"For Trump and Harris, the Media Future Is Now",https://www.nytimes.com/2024/10/12/opinion/harris-trump-interviews.html,"Sat, 12 Oct 2024 11:00:32 +0000","Who are these people, and why are they interviewing presidential candidates?"
What if Trump Wins Like This?,https://www.nytimes.com/2024/10/12/opinion/trump-second-term.html,"Sat, 12 Oct 2024 11:00:16 +0000",The way he is now running is the best window we have into what kind of president he will be in a second term.
Love Lessons,https://www.nytimes.com/2024/10/12/briefing/love-lessons.html,"Sat, 12 Oct 2024 10:13:00 +0000",The editor of the long-running Modern Love column reflects on two decades of working with people’s deeply personal stories.
"In 2024 Election Countdown, Conservative Women Women Turn to a Biblical Queen",https://www.nytimes.com/2024/10/12/us/2024-election-conservative-christian-women.html,"Sat, 12 Oct 2024 15:15:28 +0000","Alarmed by abortion and transgender rights, Christian activists are invoking the Old Testament story of Esther, the Jewish orphan who bravely saved her people."
Executives and Research Disagree About Hybrid Work. Why?,https://www.nytimes.com/2024/10/12/business/dealbook/executives-and-research-disagree-about-hybrid-work.html,"Sat, 12 Oct 2024 13:51:20 +0000",Companies like Amazon have required a return to the office five days a week despite findings showing benefits to employers that allow some remote days.
How South Korea’s Dogs Became Members of the Family,https://www.nytimes.com/2024/10/12/world/asia/south-korea-dogs-pet-popularity.html,"Sat, 12 Oct 2024 04:01:23 +0000","They have become pampered family members in South Korea, which has the world’s lowest birthrate and where much of the population lives alone."
Fitch Ratings Issues Warning About France’s Finances,https://www.nytimes.com/2024/10/12/world/europe/france-budget-austerity-fitch-ratings.html,"Sat, 12 Oct 2024 13:57:07 +0000",A rating agency’s warning about the country’s ballooning debt comes as the prime minister tries to push an austerity budget through a divided Parliament.
Stevie Wonder Live: A Night of Love and Mischief,https://www.nytimes.com/2024/10/11/arts/music/stevie-wonder-sing-your-song-as-we-fix-our-nations-broken-heart-review.html,"Fri, 11 Oct 2024 15:34:34 +0000","At 74, the singer and songwriter returns to arenas with a message of healing and understanding. He’s using trademark exuberance and joy to deliver it."
"Black Voters Drift From Democrats, Imperiling Harris’s Bid, Poll Shows",https://www.nytimes.com/2024/10/12/us/politics/poll-black-voters-harris-trump.html,"Sat, 12 Oct 2024 15:07:40 +0000","Vice President Kamala Harris is on track to win a majority of Black voters, and has brought many back to her party since taking over for President Biden. Still, a significant gap in support persists."
"Trump Leads in Arizona as Harris Holds an Edge in Pennsylvania, New Polls Show",https://www.nytimes.com/2024/10/12/us/politics/times-siena-arizona-pennsylvania-polls.html,"Sat, 12 Oct 2024 09:04:06 +0000","The latest Times/Inquirer/Siena polls found Donald Trump with a six-point advantage in Arizona, and Kamala Harris with a four-point lead in Pennsylvania."
"A Mystery Repeats: Harris Up 4 in Pennsylvania, and Trump Up 6 in Arizona",https://www.nytimes.com/2024/10/12/upshot/harris-trump-polls-election.html,"Sat, 12 Oct 2024 11:45:55 +0000",Being uncertain about our earlier poll results but finding almost the same numbers the next time around.
"Harris Releases Medical Information From White House Doctor, Daring Trump",https://www.nytimes.com/2024/10/12/us/politics/harris-medical-records-trump.html,"Sat, 12 Oct 2024 14:47:23 +0000","Vice President Kamala Harris released a letter from her doctor saying that she is in “excellent health,” as her campaign tries to capitalize on the lack of health information shared by her rival."
A Retirement Community Prepared for a Hurricane. Tornadoes Came Instead.,https://www.nytimes.com/2024/10/11/us/hurricane-milton-tornado-florida-deaths.html,"Sat, 12 Oct 2024 01:43:00 +0000","Hurricane Milton’s death toll was highest far from the coast where it made landfall, in a retirement community where few were braced for destructive tornadoes."
Hurricanes Amplify Insurance Crisis in Riskiest Areas,https://www.nytimes.com/2024/10/12/business/insurance-hurricane-milton-helene.html,"Sat, 12 Oct 2024 09:03:56 +0000","After Helene and Milton, some small Florida companies risk bankruptcy. Larger ones will be in the hot seat with lawmakers and consumer groups."
